2797 25
-99457 -9937 59822 -68218 33741 -18932 25499 18388 -16641 20699 41836 -24264 -43009 23957 8397 -30165 -15226 -5287 -26533 -16034 -16737 4292 3546 -14825 -2131
-33731 111473 58057 -87982 -32012 51233 48259 14257 46973 38852 -61841 16502 2788 6939 -2856 -8711 4529 7082 6535 -25622 27336 -6991 38517 -2414 -15206
-117763 -5154 35414 -88807 57715 -45560 -24154 -10975 13608 21457 2611 23155 34242 -3888 1860 20847 -52577 -32109 -20912 877 -13856 11566 -2142 -7285 -25565
-17305 137603 -31434 -70172 51870 50661 58428 -57908 -22483 -63494 -66791 16322 -21357 32949 -2538 -3134 -31056 24948 -17160 21460 -18748 -6538 6577 -28174 26009
42350 -2876 49045 -57429 -6496 -30610 21060 -6434 -76222 11254 -14626 -3988 -33171 65279 -13998 33416 52605 -66694 24818 10972 35850 -17597 -12048 11112 -26153
63183 -2320 51839 -46206 -84555 -14233 -19827 -11271 -44220 12177 -7761 38700 -9338 47324 -18125 28566 61812 -10280 556 18217 2466 -26357 -16343 -12935 10695
108771 2096 -38498 -10325 -83834 33313 1788 16508 26932 27998 -19174 -6503 35312 -3050 22701 -45637 6936 497 -22954 -15233 16115 2935 9258 29634 -20402
-142421 -1249 69494 98954 -46099 -40195 8000 58234 -37591 -32762 -53291 -13467 -27215 45872 -1775 30433 36014 -2846 -4104 36227 8843 -14487 53306 2641 -10067
-126103 5355 -83332 27537 18450 -12401 21509 49996 19201 38864 -12688 67888 7744 -10592 8254 -40628 22097 -5461 -2570 34430 32413 -1505 -2885 17347 13840
-56148 -53096 16790 46365 -66874 -29598 -2570 -42224 56753 22210 -13026 -14537 -47786 -19236 14732 -16274 31580 13610 14286 -17668 13729 21190 30620 5811 -7563
-33637 64739 80048 7796 -37075 46382 79625 -44480 22383 -139429 106482 123539 8799 -16350 77365 18698 -28821 -48445 -18017 -7572 7562 23333 -9890 8470 52853
26681 -37037 8906 -24572 -72875 -28065 -4796 35597 27659 -15730 -30857 7244 25617 24167 -12169 19794 -16353 1447 22924 22153 33783 -45136 19387 18960 17649
91499 51034 -46984 -25812 -67848 57365 -18100 19616 -19000 46199 6594 6198 -2771 16787 35630 -47574 50880 36593 6647 -35506 16621 8121 -12824 39200 -1940
11504 422 108243 -39221 -1580 -23030 -28263 -20893 -31740 52472 2556 -35338 -18067 -20388 15622 -10681 23785 4262 27665 17797 2719 -34073 -12893 7576 6882
117330 -43281 56155 15470 -26405 -68390 20616 6233 -21174 -17523 -39256 7025 -12869 -4300 -6987 -1725 -23924 6625 26194 -8154 -10565 -28582 13925 -20442 51351
-183131 -21434 -40242 35506 -40460 -13337 66216 14388 25742 58017 6106 28803 -36603 -16326 17137 -29142 37399 28254 -37627 14736 15387 -21295 17609 -20517 -12689
-127791 30453 80205 -38856 26606 22611 -14543 -40596 -20004 25579 29408 -8976 -43086 68939 -10513 -16662 -42822 -11694 -25817 -6362 1183 23344 19289 -12061 2252
41599 1286 19003 -9457 -49437 -61064 -48392 -43755 -8483 12214 12145 58675 48114 -56304 -18043 62395 16802 -11125 14930 25301 -55624 68921 30391 7249 43490
138673 100521 16912 76198 144060 19980 31940 -95264 2022 21238 -6674 -33846 34020 -22404 27078 12324 59313 -3678 10789 -47435 1722 24735 -1282 24190 9620
10300 -54276 79746 -13148 1180 -39996 -32452 37755 38102 34761 -7163 20788 24218 22847 4171 40747 -15543 -25581 31167 28728 -19582 -6065 11935 7806 7489
7122 -25611 96747 5840 -28329 -11047 -31395 -66853 38523 8890 -8483 -36328 4073 -10425 10627 -19695 542 -15446 3821 5297 936 7146 -3830 -27229 18608
-147517 48664 -69038 50161 18509 13949 -16598 -20730 15971 -20073 30273 22145 9469 19369 19774 4277 24955 -22083 -1457 12532 23525 -8067 1524 -1865 -24128
175182 23176 -168 33997 -29029 -51315 26986 16282 -13231 70 10405 -7985 9400 1626 -46098 -8363 -22511 -10746 50665 5034 2260 19340 10608 -11472 11395
-159219 4717 23243 -67597 11066 -31461 -2939 -4763 3513 52840 8157 8239 8528 14662 -36558 35202 -15996 -22663 -98 -7020 -29466 18175 10983 -866 -25143
-122280 54432 164704 32610 3599 29582 8882 22016 -3389 -6159 57618 -30229 13953 -4139 -27512 20205 -40519 23136 -40540 -27175 -81733 22201 -35109 8917 -20846
-95093 13323 -72603 61728 -55369 5947 -43764 -9956 -2446 24669 -11742 -31231 53365 -23089 -19252 -8835 4953 -8785 -13401 11550 16759 -2336 24061 -11497 13156
-26402 -45357 -3957 -68302 22489 -31170 -24736 13454 -17568 -6716 7418 -31998 -57120 38163 34223 38806 10933 317 -4091 -5097 -16387 -11445 -20293 11400 29989
-70458 6387 34025 -35471 -84445 4609 54158 -47321 2824 19919 -12822 39864 -62551 1403 -22066 13900 39949 8342 40791 4054 6930 21023 5446 -4111 828
55785 -75708 -12660 31679 -60879 -89425 -26773 -13946 -6082 -243 -5212 27156 62072 -18031 -3813 -11257 -52408 19148 5773 -25694 -7663 -42258 933 -27961 -2674
158818 -88131 -13916 18973 22042 51863 9590 -39925 15488 -44377 19876 154 50794 6610 -35780 -48407 27578 26274 -28619 -10402 -40499 -927 11071 13366 8448
26112 105820 -20051 -3589 40828 -30687 -51477 -36621 -16785 -7912 26473 -1806 23793 -56829 -43888 71390 25817 -3693 7483 69821 -57397 54385 -12308 6797 4479
-38408 -53788 -49320 8266 36788 -64114 -29285 30774 31549 -16391 -26437 13866 -17097 -2597 25058 25858 -27976 -19244 30399 -2039 -11976 -11867 -12143 14040 7230
-155826 -48944 -33176 68405 -60499 -1869 17969 -26108 -22574 27000 1984 -15447 -31971 -37973 27085 -28343 38320 -5001 16324 9705 -8654 6442 17117 543 29816
164677 133484 -33425 -6129 -33193 -4917 -65353 27881 -65127 13152 4034 46577 -61895 9097 -2971 -8757 -18647 11000 20469 -23115 -10067 5644 7536 22753 -31176
-128865 15717 -22948 61542 -30606 49628 -41930 8283 -2058 26311 -12559 -26941 19780 29458 -21734 10508 1139 -5442 19532 26006 38969 2995 41036 -10129 -17137
93461 83928 8628 -50441 -3296 -19309 -26490 -6018 17675 -10111 25930 25404 14282 -39204 -8312 15332 -31124 32919 -12745 64040 -35311 -6336 15823 13855 -6651
-62274 99512 41681 -21832 -149946 35939 58137 4198 -7991 -7562 5579 14271 -3944 27142 -948 32117 244 -4718 -19052 -12439 -21340 932 -43444 24741 2599
-48442 38305 -84998 -33148 -2668 15625 98528 -62581 126 -29626 -35436 6600 -32640 59064 33258 6412 -17175 35979 5704 33255 -45661 9558 5469 15957 -11864
-38178 -66878 -31532 22413 -79858 -29299 -46616 -28339 12101 -8244 -20346 7893 -24739 -33019 31775 -9055 4922 -9544 9307 -14514 5821 7770 2306 4990 2632
124954 57172 -85825 -17748 -83179 -21085 -53697 -3274 -43177 -18787 18185 4816 -8906 19950 7361 -13161 -61490 183 -47577 11109 -19220 26137 -10685 -24656 -167
44851 -76639 -36520 -44591 -52248 -48934 22108 53 8524 -22791 14309 -14968 14836 -15208 13375 -14096 -5478 24297 19435 -7587 4807 -36058 14962 45705 23361
106536 -95729 37426 18853 28932 84006 16364 -60435 11089 11724 -16222 28609 -13016 16519 -15347 -7404 -5998 -77853 1410 -13420 -9680 916 -9321 24125 -25925
88768 583 866 -46956 -62034 -63350 -16051 11629 23107 -18757 -17680 39214 54205 21174 9853 35078 4896 -29515 -8217 11572 24274 1039 9360 6762 -30772
-154968 -12939 97996 95089 -34522 -32923 25063 51874 -15254 -60610 -57557 -44429 -6600 22790 -9758 12767 -6063 -10375 11689 13928 34746 13912 29399 -14454 -1817
229399 86669 23625 67698 55414 40741 19723 37186 -59671 -1547 -5157 -39370 -26018 -3534 -49669 -43597 5675 46219 6514 -10160 3976 2636 46479 39563 43388
88459 92441 -18222 -82806 -51870 43320 -54698 -3860 20457 5324 804 2855 57159 36370 -17242 34664 -6457 -18330 -30517 6168 25185 -35958 -27588 16657 16933
-24237 117883 46286 -51296 -81139 72612 27206 -39825 -14326 -11857 -28478 17639 -69949 9804 2817 -5150 23436 8695 30528 -9302 18704 9001 -31855 4598 -15854
-86433 -81458 55707 5616 8553 -11681 -10722 -59290 -44937 19714 -14615 -21561 -6022 347 -20316 -19293 -2292 -13755 17390 -126 23605 -2819 -526 -2063 10311
-125533 4740 23474 -49012 63843 -14579 -24990 -12841 -33766 14644 -20956 26387 -15364 48392 -8610 -3244 2246 -17582 2757 -28906 9380 13126 5328 704 -11892
120621 22628 -4829 91808 126758 -38508 -455 -48331 66395 -75601 -32416 -29759 34301 30567 35402 19414 43574 62 -21970 -24180 -1819 22275 8125 5915 14472
138487 -88738 28991 -279 61317 31791 51062 63679 -38478 1307 -39384 -6750 -33539 -65297 -7250 46741 8767 19554 -21249 44796 20428 -6396 -27469 -25018 -19666
71353 53945 57266 -35597 30243 -54031 -39828 -3966 -75879 -21178 -8500 -4475 47176 -59524 -8741 43337 29312 5472 -4966 50105 -39102 16927 48427 45423 -28984
102950 -3652 -29772 44847 -18711 -102180 31032 3100 -16409 46557 46039 -26940 -20644 14529 -35893 35278 -37586 -24698 27526 3978 -26574 -20136 -1383 -36458 33115
-139851 40494 78959 17090 4482 60699 -6290 -18533 -16096 42881 60743 -28506 -20570 68373 -10055 -2901 9331 -2793 7966 7935 13588 739 39586 -3663 -80
-52905 -14461 -86920 -6766 22909 8631 -73533 7736 -18174 -29809 -785 13386 29256 40160 10005 -5958 -2199 -16385 -9284 8491 11488 -4958 -2943 8702 -12941
-564 -38653 86306 -26468 -8671 -62525 6301 -14263 -33013 50292 29396 -48773 -1556 -27908 11290 2629 -7110 -27683 -19733 27081 -9468 -18332 11225 15132 -3434
74962 -19374 27978 7869 22336 11132 -67393 7899 20744 -7385 2852 -14760 -27577 11383 15717 -28852 17920 11464 35969 -15306 26478 -8859 16985 9180 35101
-19873 -14870 28125 1829 -77459 -21242 -83128 -44004 33127 30067 12771 -35576 -25990 -7007 34118 7828 -2297 -13352 -32961 -30801 -17634 -18072 9813 -24077 -3359
-4306 123157 11741 -102097 48285 42293 64026 7836 53260 13738 -28796 15439 50900 -8937 8106 -45503 -33919 39122 -43624 -25694 12489 -17807 -1503 7871 27593
19323 -33201 46948 11746 -29247 -41599 -38143 -48669 18874 3137 11053 21125 -53683 19838 13904 -15404 13086 6223 -5187 -27830 42524 -15347 20 -11711 5062
145637 77808 1740 123734 83155 -4796 30444 -52185 -4785 34419 16524 -7588 3296 64296 7610 38328 63455 27770 16845 -21007 21616 -17077 7078 1917 -3684
139378 -13874 37042 69206 22616 113175 -39380 -46292 1936 80984 14080 -1366 53909 5182 143060 82724 -45511 166019 70427 39231 50384 85459 -21233 -33814 -25855
-129978 -35503 15789 23105 13986 -39219 -22545 7726 7096 32547 -2578 29801 25314 16393 7455 -7314 -3717 -9993 -14036 -146 4268 5433 26008 19908 9371
-116873 -36715 41100 -55465 9431 -53530 34955 16740 -17188 43128 3160 -9252 -27285 26417 -22241 -774 -33141 692 14842 17448 -2722 20148 2576 11045 -3017
99219 -182967 -11228 4505 25192 12133 38010 45468 31997 -23167 -6716 -11316 29394 -48360 -17338 -6667 419 -11066 9243 4563 33962 28083 -16424 -20867 7531
1890 -58087 -1640 -15471 3013 -55491 -64979 -78 -27519 -68223 -41263 -3088 -20366 20399 32512 33562 19576 -2138 -8678 -13387 5051 -27419 16546 640 11433
76141 -157740 25526 31286 -8919 8687 25562 -1915 3865 -28274 -34371 16541 2813 -27260 -30792 29142 -21625 13573 -29062 9924 28604 35210 -7548 -23178 38741
79444 -81755 -29303 -93661 -48974 -79726 -3150 13081 10190 -59572 35267 -14346 21039 27706 -24923 24782 27047 24422 9164 7778 8765 3691 -15721 4434 -5428
-26465 -97399 19502 8553 -63802 -59413 -37984 -33938 42572 -9465 10478 -6242 -11039 -13646 28448 5461 16737 -8322 588 -30276 -7845 -1650 21095 5352 12649
-103118 -44297 -62286 -20572 7455 -26016 -24030 7483 -27704 2124 -21560 39676 2650 9910 7391 19069 17798 -25656 4098 5094 -3371 7571 3602 9673 -5774
-82772 -18573 47601 -47535 43207 4774 -30043 -29316 27906 1104 6711 -53308 31495 -34350 -11347 -39016 -28041 -6366 37487 30696 10773 13763 -30275 -20678 -8650
-60986 35976 -42447 -66209 -2762 -32874 127097 22947 5170 3871 -38631 9713 29099 -101 -29706 -5787 -10890 43966 -1760 -8623 13768 -4475 30723 -7851 -33128
131378 42842 -85451 10286 -77419 -50626 72645 2580 -43273 12622 -30813 9723 -5433 -13947 -7330 35470 -25549 -64943 18003 -29296 26191 -17403 6587 25608 -14539
58957 65971 -39162 108917 103836 24364 -7457 -88787 4431 15029 -8735 39502 37448 -21992 -8182 10958 59236 11313 -54239 -37254 -28991 25759 -4743 -38531 36680
-186626 76785 106775 44472 12671 9164 15537 15197 7266 -30559 -26952 -5429 8230 28250 -28740 17611 -20261 14825 8395 -33067 -21218 16321 -48255 15663 -52013
-130412 175702 71782 73359 -21891 53353 -6330 52867 13775 -58615 -26051 -2496 -19418 29988 -43278 52269 41089 -5845 -28275 22919 11249 1945 40721 -14413 -13254
-10080 -81445 -52694 -617 -42337 -17051 -49227 -20853 30458 12830 17251 5196 -2355 -2960 30867 21359 -14895 9945 12205 -17347 -14623 6126 -5621 21263 11526
61006 72826 -1277 -36927 35324 68084 -15891 -12904 54488 -10907 -1075 14061 38403 43132 19834 -29129 -48646 -2935 -5890 2612 2625 12561 -13104 -12175 61803
68920 -10614 -8767 -48273 -20178 -59226 43144 45646 -34484 5335 -3829 -17101 20854 47394 -16762 37805 60333 -10228 -6659 17631 -20484 -20495 -43104 -9092 -14748
-73483 10591 36922 -57753 70001 14440 5672 -15144 5372 69239 32152 68894 40611 71413 -14303 12559 7552 13089 26470 27534 -19455 -3403 -9168 -42555 37590
162881 -114783 16648 5096 67660 109275 15902 52180 25359 -11709 11484 -37041 -412 14192 18682 -15016 37724 -33280 929 10366 -36513 -18916 17997 9526 -18270
-116864 93076 172067 48203 -11776 6000 34578 99719 40237 7600 20356 54635 13736 9365 -22486 -20950 3482 40443 -15225 10887 -23745 22321 -97779 -13628 -34307
-76345 -56522 35817 -40309 50456 -67546 13537 19815 19310 33093 10799 -2589 -4209 30539 2917 -4076 -34317 -25227 -20745 20396 -9162 16991 -11755 7786 2327
-57434 66013 -31382 1795 92796 44250 -70820 -58936 3249 -42819 -33348 19351 53421 18986 14819 -32911 26325 18353 -7189 575 -16897 -14567 -28144 10086 -9398
125261 -148629 -23005 24226 -5948 37643 31791 -24725 -55381 -38882 -7217 -11061 -6512 9619 -11302 -53614 16394 -16020 -23058 34344 -42179 4840 -12847 12134 -19827
-139920 80442 -8920 3562 22462 65450 -28029 2494 335 5113 -34515 4917 -864 -3181 -9994 -39416 -17697 -1600 14625 15494 16110 -8582 -19923 -16379 35855
99379 37155 -35392 23653 -34952 -33803 -13388 24659 12901 -10424 -34570 -6051 13657 -37558 17920 9975 -41974 -12279 45119 -31989 -14063 11812 33045 8919 19498
47487 -54998 -24307 -63511 -49204 -14409 32602 -34338 -2666 -11300 7496 -4002 -22372 45590 7398 45589 32188 15210 30557 -24886 47414 17982 -49 16829 -21837
-75977 -33715 52333 -19488 6175 -9545 568 -15536 44675 -6589 38736 -61689 423 -27479 42388 -27161 4372 -2184 -1741 6457 -4528 -7089 -29237 17355 8584
121836 -86467 50675 19609 2646 44473 725 -58314 -9882 -5124 -41487 45701 9866 -16938 16253 -34343 12830 -22884 30461 10786 -41493 12439 -30920 -21331 14759
90194 119864 -24333 -922 9891 -1481 -30771 -13497 18195 -1071 33655 -7357 27234 -62528 -38022 11963 10868 16150 23506 39310 -2276 7439 993 20949 -12388
-37361 -2518 20181 -4875 -83950 -29148 -69151 -38432 18112 2155 -10387 -19387 -17118 -3770 19424 18824 37572 9647 -33110 -20595 -7203 -8427 13819 -21371 5089
92759 27517 -80455 -35909 -85111 4688 -8525 30231 -26635 -10793 -32174 -18676 11810 -36787 34779 -41473 29517 6211 -19772 -32192 28894 29222 3521 -4708 7950
-78485 -41396 30360 -52303 63561 -68348 9509 42988 10435 29899 -13202 31723 19757 15744 510 -1366 -26461 -14855 5324 11457 10823 17296 -5911 31649 -19024
-81544 -1724 47371 -35877 62749 -6444 21516 23727 -78946 82216 21131 -18034 -32429 73564 5974 31778 -29286 -2827 -5525 12480 -5120 19363 40162 26185 -15002
124160 2901 -21834 22344 -12930 -70692 -34422 35552 14656 -63094 31174 -12876 -52593 21369 -16530 -26208 -24994 77126 23499 22362 -17522 -5246 23558 -33284 -36491
-82353 48903 -10558 -3491 -27927 -1364 -61199 21064 76547 47199 16453 -1092 -32827 15597 35763 -2079 -1871 -11217 -19532 18909 -13690 -15733 -24027 14236 -17518
159563 -40758 42900 82344 18381 68547 15604 -35259 -49193 12512 -33352 15406 33765 -2593 -5340 -48683 8046 -17609 14618 14053 -42233 7902 -7309 984 -1439
-127332 4147 70293 -23554 529 -1520 21851 -36752 -5496 8166 -31893 23737 -38820 20194 -14826 -990 -13823 -10422 23 -13001 8168 -7914 28905 -8941 -14343
52273 -11144 -131 -3835 -12451 4393 11826 31134 -60821 26286 -82144 17806 22593 37718 48858 59691 32500 -14317 20213 -35641 68963 -11009 -2209 -12238 -38434
-130780 -34299 -71382 -32493 45697 -18974 -33426 2365 -39920 -11488 6169 473 -4235 5504 -13828 -838 10685 -25913 -4141 -19594 -525 27721 -5946 -7548 -8874
136038 -44544 32526 48189 -20907 -50698 -54142 -25691 -10930 -21220 24774 15005 17691 32680 -37623 -46823 5887 47948 27783 1353 -15583 898 5148 2462 -16931
-19802 -50379 6256 31042 -64008 320 -48280 -53644 63519 22533 26047 -26851 2225 2758 49592 3409 -19703 -24674 8485 -17450 -14611 -10472 -6621 -3116 888
-64149 104168 177840 -10726 51736 8403 39781 44696 -15061 8776 12849 -20974 38322 5918 -5104 39108 -33465 -1160 -682 -5435 -223 -8382 3290 -10712 -3540
-126988 49179 83324 23326 13711 29755 -673 -35689 -31112 -23731 -34122 -30644 12019 11749 -37343 -25271 2277 17890 20701 -19830 19796 -11238 19886 -18843 -7851
145251 3258 -47560 3062 16888 72131 -26585 -7659 18739 -30907 24162 -22138 25571 -16286 -39322 -28351 20962 6127 34198 -28060 32185 -2819 -693 7357 -2106
133319 71308 -13766 73381 28095 -58963 -1191 -7647 -34943 72965 22864 4641 -42655 1585 -42096 17120 4548 -15331 54282 -48079 -19660 -43331 -26033 -37144 34459
-149751 19688 3278 -52580 694 15515 -7199 -39886 6602 3149 22885 -15059 -44758 632 -7912 -6646 6335 16417 -908 1293 -19864 13794 23571 -28414 7360
6167 69792 9859 23975 21782 -17209 98478 17852 10375 -94795 189248 28704 24615 14041 -14663 -2314 80409 18727 -86818 -42213 12368 4620 30882 -61649 -48573
-87734 -10342 -74750 4944 8027 5638 -42731 -17942 15132 -31077 9062 -13521 -9749 2967 1771 -28875 2516 -10589 19389 14865 18798 12028 -9107 9892 -30645
7694 -32672 -63101 4955 -8099 -10989 35450 -39175 61028 -43494 -37705 624 8454 12607 -6032 32612 -8309 -7692 21766 -310 6321 -37782 -13026 29861 27440
202932 134535 -19051 4063 -25434 19997 29511 -35831 2465 19320 23255 -9329 -4055 27119 -50787 5287 -36425 -29238 8979 27492 8518 -7229 -22242 -4334 15283
16874 -24841 -18416 -46749 3969 -49671 91266 -17111 -55830 13612 -40567 32039 -8817 33777 -21890 28697 11646 -25695 18172 -27450 14709 -16553 8263 1322 -34008
80236 54637 22690 -100308 -78993 -2281 -35108 33223 -5707 -16035 -2786 7319 -3365 35535 -12127 40240 33438 6953 -28955 37461 -8417 -32298 -28008 -23567 -7479
-19160 -19229 105455 -24288 -12874 -47106 -28211 -18878 -25910 5558 -6239 -35917 3670 -32521 23489 1624 7434 -27655 -17499 19253 12557 -21524 4631 -8662 -22290
147220 80985 -1586 -60191 -56074 5124 -65029 25678 -19833 18936 16810 -7979 44625 48455 22470 29571 -12862 8174 -32166 4562 -3854 -4161 -5699 -23128 4220
-79358 7808 -98841 -3891 -39849 -28897 -26688 -7588 5120 -618 -14969 120 26066 -19689 10205 21501 2640 -7866 -20023 33986 874 -12501 -19685 22420 -34906
-13625 -58789 35639 -61490 75693 -49897 -2105 69993 58688 -13866 -16552 -38125 49049 -36274 966 -23645 -19237 -7903 17973 19813 32801 -1511 508 -9025 19258
-226 -110815 60361 20174 -24006 -51900 31368 -59826 -21822 26278 6454 -15615 -5285 4821 61740 6937 7249 -3011 621 -13572 -1383 -27378 -9030 12417 24529
164865 -37635 50238 7452 1961 66734 8547 13488 24028 31198 -28482 18602 -6024 4061 1336 -42451 17538 -44693 9996 4347 -6256 2508 -40567 -30356 32357
-85277 38888 95841 -93964 47962 -16662 18089 13617 -20962 -25352 35940 27689 10908 -41398 22335 15265 -22066 -31556 25428 -12142 18679 -17751 -10466 -6283 -23809
108925 -5230 10363 -59628 -60414 -37809 -15654 -21092 -44579 -6751 22298 2960 36086 17096 -23922 1539 117 2418 6381 -6016 28823 -18233 -4370 2838 -7771
-140239 -19499 -49639 15256 -41498 -33320 13812 1378 -1845 43493 18046 -8284 -23384 -2457 -4173 -13064 1382 2784 -33408 16714 -8178 -1831 -4365 -4953 -19542
-78449 27393 -90187 4684 19924 -29885 37997 -11482 -77431 14638 -13491 35014 -3827 27901 -21908 4520 -16144 -9294 2467 20904 -13682 -18539 -22423 -4590 13128
172966 149235 -54021 24044 -11729 -10843 39609 47309 52749 52138 5269 -1731 -12358 -12101 -29418 20302 -22728 -45593 11372 4206 -28 17775 -17893 -11661 -4257
-72502 123221 54764 -44945 -31025 112785 13262 30609 -2693 33866 -5261 44155 -16860 46945 8884 -8672 7916 -1252 -16913 -32040 -4944 -13958 -14779 7666 -12752
-84477 50328 162560 64790 -1335 -38019 23799 -12476 -26756 -24705 -28716 -44221 -4201 -20241 -21263 20732 -66580 23179 -16279 5863 -26808 -12391 12624 5432 5409
-142795 -36256 -3486 -40222 18452 -70627 69946 35465 -859 65121 -2892 36330 -2887 -7610 -32461 -12200 -5194 27318 -8310 509 -5091 16790 10788 -1234 -34185
-50247 -137756 -118715 -10419 9068 33746 -5477 49765 -26496 -17421 4092 7008 -59520 -37795 -2768 33947 -5055 37945 -23122 -904 16742 11755 -19874 -7452 2414
57247 21188 68019 -61613 -48369 23254 7213 12323 -1969 56882 19017 -18836 -29222 79356 3926 57349 47488 -9608 34761 20992 11699 -48064 -12545 -17978 15726
-141476 -16439 -10111 -53282 20200 -18562 -10767 -11449 -1583 20813 20123 6633 45867 -4282 -15178 38886 -17954 -1799 -24126 -20829 -2629 -1194 5710 -2475 -7220
129812 65421 -78253 -25089 -53388 20347 4468 35631 -6985 -11864 -41760 -15508 17742 13429 22488 -5934 5150 -2721 -26356 -22032 11548 -8047 -4920 37214 -34020
-141047 33396 26358 94553 -79826 -3665 -10990 49758 -7408 -28793 -68668 -30736 43993 -10237 -14763 40828 -8944 -7020 -23727 -6067 -17892 -13168 -40085 18786 -408
3668 53717 -28858 38426 -15338 3756 -16954 -71988 384 -102151 109601 45994 6778 -14296 19502 15960 -54802 -49748 2412 59795 23809 -10817 18578 26189 -11824
135576 6757 49876 -41757 22874 -8776 25456 12876 -58114 16802 -9150 -47263 -436 37291 31481 6746 -2970 -10597 2667 4341 35153 3171 8434 31257 -14237
80503 30656 -18199 -92818 -71452 -7843 -25631 53091 29189 27459 46622 4681 687 2712 -36840 30717 52186 18909 -8283 -14972 -11806 -16907 -3359 29833 32229
-133037 -66372 -16067 28645 -50058 -12240 -8706 -49187 7934 27871 -4884 -10532 -24392 10061 16699 -24504 13301 -11162 15855 -1788 206 6778 9205 13 3835
65946 28286 24545 -67498 2761 -40772 -54009 59513 20193 4577 -17007 50441 15517 29796 12889 18825 29300 3945 8664 -5544 5766 -9046 -38847 7319 -26377
145043 -54738 1892 5149 -10145 29670 -29344 7908 19403 -11886 14332 21645 28728 -27546 -22131 -21029 -7118 52520 -2820 -20988 49242 6172 5420 3792 -5840
59865 -26917 -7737 -92433 3190 -39902 -16605 73393 23950 -33640 -7359 -4294 23952 25659 6136 13338 42559 4925 22813 -11988 8969 -3860 -11752 -17965 -17988
-22968 49327 36857 -84010 -94475 -4785 50181 -3264 -36422 -10710 -30589 -37057 54783 -57347 24599 -637 -10564 11120 -17255 -27391 -3874 -7888 -9008 -1036 -19679
-114837 -15336 -15178 -45414 4719 -13443 -17390 -28834 -8943 10647 -6150 26069 3385 -30968 -7456 1160 -11579 4466 18599 -23942 -10935 10633 33241 5946 -23403
-108855 64048 57250 27670 -28973 36202 -70870 -6713 37066 -27340 -12069 8256 -23447 8380 3155 3338 -17366 -8099 -1908 -12603 20717 -7434 12373 -12923 5594
-103080 13947 102915 -4095 54982 -7060 -18724 482 -58333 8757 19007 12420 38024 42117 25452 -3571 -29089 -21573 4542 -27543 6444 -32023 2437 3443 -1126
52437 4356 31241 -66106 2612 -50039 -35869 1056 17820 15267 27009 471 66389 -65022 -18118 56777 51399 25632 -7225 39446 -63795 14368 -7011 33493 4604
-149337 6424 40299 56237 52853 33085 35376 35056 -68228 6739 -3474 -25261 69486 -22584 7513 17614 386 -14253 -13861 -35072 23482 -13014 18932 3858 16282
-129621 58680 76345 36426 32478 46014 -4402 -28179 -32990 -41505 12109 -26134 -13226 -2388 -20387 -36282 -6227 17768 21730 15386 18472 284 27644 -10795 24538
100247 91148 58947 -30127 -6299 -5852 -104599 -18668 -5364 9797 9768 48566 38915 -19366 -31496 49592 32207 5881 -15272 53436 -47932 34236 -6895 -6873 -1628
58444 -24634 27073 -40363 -19500 -47041 -14141 -1280 -28921 -44708 -48932 45636 376 43120 9954 16327 2363 -732 -8147 47059 28318 -25794 -24328 -26043 -52264
-190649 -2737 104446 87000 2695 13712 61330 37766 -43331 -4965 21204 -20401 13103 46873 -33252 8016 -8881 9655 17193 -6477 17395 -7606 47403 4615 -8962
82669 -157301 -1760 48904 50332 101767 39986 3001 -3610 16081 -26357 -986 39516 -1753 18398 -16813 6094 -52604 35415 14916 -58471 -34673 -24862 2636 -10379
-77893 88830 43521 30076 -51975 88397 138557 8893 -11853 -92937 168534 56729 -35637 61172 75245 -25985 9202 -16542 -1812 -12468 45157 -8212 -26168 8175 10156
-81357 94336 804 -14882 -86452 34689 88067 11013 36112 8100 38928 34610 -22165 20645 9594 4589 -1073 -2178 9015 17876 -3984 -2138 -10951 -16273 -3868
125829 -97731 105019 40894 -3186 -10183 7707 -5578 1866 14571 -46363 41869 -5743 -34301 -6577 17592 3838 -3426 -12356 19793 19131 16308 1593 -33011 -9884
154013 24355 -37492 37606 -31617 -56560 90555 56661 25605 52267 33063 1013 17540 22901 -21263 -2051 -42563 -24967 31642 22227 -17529 9289 9847 -27153 65955
166734 -54077 50301 38051 39487 15065 53685 -36550 -52186 -11841 -23136 -15340 -6236 -38077 13789 -34161 30991 6570 -7241 -10773 -3690 8096 14794 23451 -48484
-75831 -15573 85544 -71891 -2522 6931 20715 -36994 28392 20176 18288 3830 -33736 -596 24696 -34221 -3106 25314 653 6418 -5163 -17321 -13762 -6411 -4915
-29188 -61169 60388 3812 -52924 -57576 -26093 -93823 -2797 -2958 -22850 -26450 -32512 9579 28344 17444 20403 -8902 -12570 12202 17174 -898 1601 -9911 -3994
-138176 -35328 13045 -48829 45966 -936 -25893 -32718 -31811 14339 11414 42064 -8285 26575 -18903 -10855 5729 -19599 12893 -32307 -19401 2420 17556 -6423 592
-74925 5168 -29601 -8002 20681 -13909 -51746 16802 33324 -14960 -13711 10313 -43227 33837 7373 2976 -21597 -11649 -32053 25557 7121 18045 -448 -4640 -8881
-103664 36622 70924 -33602 54772 31824 -59560 -49004 -21085 5357 28079 12632 11789 21976 18619 -37542 -28984 -35724 -2739 -15068 18092 -6316 10349 -22681 -529
